Date,Price,Open,High,Low,Vol.,Change %
11/25/2003,612.38,614.43,616.3,611.81,217.92M,-0.20%
11/24/2003,613.61,604.87,613.98,604.87,308.02M,1.74%
11/21/2003,603.13,604.75,606.5,601.38,154.92M,-0.38%
11/20/2003,605.42,609.98,611.82,599.64,345.54M,-0.49%
11/19/2003,608.38,611.43,612.34,606.48,284.65M,-1.10%
11/18/2003,615.15,619.13,622.46,613.06,255.49M,-0.38%
11/17/2003,617.52,626.61,626.61,617.4,214.50M,-2.18%
11/14/2003,631.3,623.5,634.14,622.89,285.41M,1.06%
11/13/2003,624.65,619.62,625.11,619.33,266.90M,1.21%
11/12/2003,617.21,615.26,619.02,612.03,291.82M,0.47%
11/11/2003,614.33,615.87,616.22,611.93,191.11M,-0.65%
11/10/2003,618.34,620.35,623.93,618.06,154.67M,-0.65%
11/07/2003,622.38,619.77,628.17,619.77,337.51M,0.93%
11/06/2003,616.66,613.81,620.18,610.78,326.01M,0.75%
11/05/2003,612.08,617.74,617.74,609.86,315.35M,-1.14%
11/04/2003,619.16,620.73,624.53,617.15,218.91M,-0.47%
11/03/2003,622.09,620.05,625.99,620.05,281.94M,0.73%
10/31/2003,617.57,619.09,619.94,615.33,292.22M,-0.44%
10/30/2003,620.28,615.94,627.29,614.64,706.44M,0.28%
10/29/2003,618.56,623.03,626.49,617.5,396.59M,-0.56%
10/28/2003,622.03,615.17,622.84,615.17,327.85M,1.18%
10/27/2003,614.77,606.73,616.7,606.46,212.04M,1.52%
10/24/2003,605.59,602.22,606.68,599.69,234.03M,0.81%
10/23/2003,600.73,590.05,603.58,588.17,295.86M,1.08%
10/22/2003,594.31,608.01,608.08,594.31,260.81M,-2.27%
10/21/2003,608.11,614.17,617.88,605.75,272.60M,-0.80%
10/20/2003,613.02,608.57,614.12,606.95,265.47M,0.49%
10/17/2003,610.02,611.23,614.85,608.63,242.72M,0.06%
10/16/2003,609.67,613.15,618.07,607.84,435.68M,-0.88%
10/15/2003,615.08,613.75,618.9,610.02,335.44M,0.72%
10/14/2003,610.69,606.38,611,602.71,293.79M,0.89%
10/13/2003,605.33,598.31,606.64,598.31,220.00M,1.53%
10/10/2003,596.21,600.34,602.35,595.8,165.63M,-0.92%
10/09/2003,601.75,593.03,601.84,589.78,352.44M,1.48%
10/08/2003,592.96,588.57,597.76,587.72,270.01M,0.55%
10/07/2003,589.73,589.14,589.73,582.81,257.57M,-0.21%
10/06/2003,590.99,591.95,597.31,588.86,189.12M,-0.04%
10/03/2003,591.24,572.95,591.7,571.9,269.22M,3.66%
10/02/2003,570.39,575.32,580.12,570.27,329.45M,-0.38%
10/01/2003,572.56,568.86,572.56,565.04,357.30M,0.98%
09/30/2003,567.02,576.32,577.73,565.01,228.15M,-1.49%
09/29/2003,575.61,582.07,586.41,575.33,251.56M,-1.04%
09/26/2003,581.65,576.82,582.94,574.74,297.33M,0.84%
09/25/2003,576.78,577.25,579.68,572.79,354.86M,-0.76%
09/24/2003,581.22,589.52,595.18,581.22,341.03M,-1.17%
09/23/2003,588.08,588.94,593.6,582.88,348.35M,-0.22%
09/22/2003,589.36,597.81,597.81,585.76,361.43M,-2.27%
09/19/2003,603.03,608.32,608.32,602.8,275.29M,-0.90%
09/18/2003,608.48,608.35,608.79,602.14,253.32M,-0.08%
09/17/2003,608.99,612.75,617.65,607.66,250.13M,-0.09%
09/16/2003,609.53,602.41,609.94,602.21,211.40M,0.96%
09/15/2003,603.71,604.19,609.55,602.33,268.34M,0.16%
09/12/2003,602.77,603.13,610.35,600.4,255.16M,0.39%
09/11/2003,600.44,594.64,602.19,591.28,317.39M,0.21%
09/10/2003,599.18,607.03,607.03,598.74,325.22M,-1.63%
09/09/2003,609.11,617.07,618.42,608.74,386.03M,-0.98%
09/08/2003,615.14,612,615.45,609.15,228.87M,0.43%
09/05/2003,612.49,612.72,613.98,606.29,286.58M,0.22%
09/04/2003,611.15,611.36,616.88,608.34,363.22M,0.00%
09/03/2003,611.12,604.62,616.39,604.62,353.10M,1.67%
09/02/2003,601.1,599.42,604.36,597.7,260.56M,0.44%
09/01/2003,598.45,588.88,599.43,588.88,186.75M,2.05%
08/29/2003,586.43,591.63,594.78,586.43,247.70M,-0.60%
08/28/2003,589.97,589.75,595.18,587.89,291.63M,0.32%
08/27/2003,588.06,587.03,590.38,584.91,246.39M,0.71%
08/26/2003,583.9,592.29,594.32,580.68,291.77M,-1.01%
08/25/2003,589.84,595.35,595.35,589.18,157.53M,-1.22%
08/22/2003,597.1,601.29,603.26,594.23,461.40M,-0.34%
08/21/2003,599.13,594.55,602.5,592.02,325.37M,1.10%
08/20/2003,592.64,592.7,595.26,587.48,366.52M,0.03%
08/19/2003,592.48,585.98,593.71,585.98,482.73M,1.23%
08/18/2003,585.26,577.2,585.26,575.82,224.62M,1.79%
08/15/2003,574.94,577.89,580.32,572.9,158.60M,-0.59%
08/14/2003,578.37,575.05,578.37,571.65,218.99M,0.67%
08/13/2003,574.52,570.16,576.39,570.16,229.18M,1.21%
08/12/2003,567.64,558.81,569.47,558.81,191.33M,1.74%
08/11/2003,557.91,559.63,561.92,556.12,153.57M,0.01%
08/08/2003,557.87,556.78,560.8,554.91,148.03M,0.38%
08/07/2003,555.74,558.16,558.16,550.42,244.67M,-0.48%
08/06/2003,558.44,567.09,567.09,557.29,224.71M,-2.13%
08/05/2003,570.62,569.3,571.95,566.25,186.80M,0.51%
08/04/2003,567.72,567.21,572.06,564.61,220.09M,-0.14%
08/01/2003,568.51,570.42,572.55,566.05,262.06M,-0.44%
07/31/2003,571.01,567.37,571.62,559.38,236.58M,1.09%
07/30/2003,564.86,561.81,565.03,561.22,157.22M,0.80%
07/29/2003,560.4,563.23,564.49,557.6,180.18M,-0.40%
07/28/2003,562.67,556.29,563.17,556.29,286.94M,1.79%
07/25/2003,552.78,552.41,555.25,551.21,207.92M,-0.52%
07/24/2003,555.66,547.89,556.75,546.72,176.43M,1.63%
07/23/2003,546.73,551.6,552.71,546.14,180.61M,-0.50%
07/22/2003,549.49,552.73,554.21,547.7,285.78M,-0.32%
07/21/2003,551.26,554.19,559.28,550.64,375.23M,-0.26%
07/18/2003,552.67,557.07,561.78,552.67,1.08B,1.18%
07/17/2003,546.23,548.83,548.96,541.41,532.58M,-0.67%
07/16/2003,549.91,556.53,558.25,549.85,295.83M,-0.83%
07/15/2003,554.53,553.14,557.71,549.36,404.14M,0.16%
07/14/2003,553.67,546.16,554.01,544.5,149.77M,1.75%
07/11/2003,544.16,539.94,544.24,538.09,153.61M,0.62%
07/10/2003,540.83,547.33,548.78,540.81,142.85M,-1.00%
07/09/2003,546.28,550.9,550.9,545.45,191.24M,-0.71%
07/08/2003,550.17,550.77,553.76,546.27,248.08M,-0.32%
07/07/2003,551.94,541.21,553.16,541.21,243.45M,2.39%
07/04/2003,539.05,536.49,540.39,535.07,144.88M,0.20%
07/03/2003,537.95,531.5,538.95,530.84,247.59M,1.53%
07/02/2003,529.86,525.32,530.71,525.32,169.90M,1.44%
07/01/2003,522.32,530.58,531.96,520.55,212.48M,-1.72%
06/30/2003,531.46,533.07,537.01,530.37,197.97M,-0.95%
06/27/2003,536.54,530.7,537.67,530.7,194.83M,1.49%
06/26/2003,528.68,525.25,530.37,524.47,214.79M,0.14%
06/25/2003,527.96,526.57,529.55,525.46,212.29M,0.55%
06/24/2003,525.09,531.21,532.54,524.25,312.31M,-1.24%
06/23/2003,531.68,536.45,538.14,531.6,230.44M,-1.39%
06/19/2003,539.15,545.13,545.13,538.53,227.80M,-1.11%
06/18/2003,545.21,540.39,545.44,536.96,313.61M,0.67%
06/17/2003,541.58,537.8,544.59,537.8,348.67M,1.26%
06/16/2003,534.85,528.6,535.27,524.57,304.36M,1.02%
06/13/2003,529.43,538.7,539.34,528.95,351.73M,-1.78%
06/12/2003,539.04,535.42,542.24,535.42,543.25M,0.99%
06/11/2003,533.76,527.98,534.64,527.15,394.51M,1.27%
06/10/2003,527.05,526.24,529.73,523.4,739.88M,-0.35%
06/06/2003,528.88,520.29,531.98,518.99,494.09M,2.29%
06/05/2003,517.03,519.31,522.96,516.09,374.77M,0.01%
06/04/2003,516.96,513.08,517.91,508.24,284.40M,1.00%
06/03/2003,511.85,515.23,515.23,509.05,237.71M,-1.29%
06/02/2003,518.52,517.93,522.05,516.79,293.79M,0.79%
05/30/2003,514.46,511.96,517.5,508.13,295.51M,0.30%
05/28/2003,512.94,505.88,513.97,505.88,234.24M,2.11%
05/27/2003,502.35,493.46,502.35,491.97,245.84M,1.37%
05/26/2003,495.55,500.19,500.36,494.49,100.69M,-0.68%
05/23/2003,498.95,498.69,501.89,494.13,289.61M,0.32%
05/22/2003,497.34,493.98,499.34,493.35,252.92M,1.02%
05/21/2003,492.31,499.95,500.1,490.19,397.21M,-1.44%
05/20/2003,499.48,502.7,504.61,497.61,407.76M,-1.04%
05/19/2003,504.75,515.52,515.52,503.61,337.30M,-2.64%
05/16/2003,518.45,521.43,526.1,516.59,374.37M,-0.30%
05/15/2003,520.01,518.73,521.52,516.98,251.57M,0.04%
05/14/2003,519.78,522.44,526.21,519.35,308.40M,-0.81%
05/13/2003,524,516.91,524.3,514.84,322.84M,1.59%
05/12/2003,515.81,514.54,517.47,510.74,222.83M,0.46%
05/09/2003,513.44,506.16,513.44,500.28,314.21M,1.43%
05/08/2003,506.19,519.31,519.87,506.04,449.36M,-1.77%
05/07/2003,515.33,524.65,524.85,513.35,391.53M,-1.99%
05/06/2003,525.78,522.95,525.87,519.49,357.15M,0.28%
05/05/2003,524.3,521.66,529.02,521.66,352.35M,0.96%
05/02/2003,519.29,522.64,522.64,512.82,310.64M,-0.50%
04/30/2003,521.92,521.58,523.57,517.95,408.67M,0.08%
04/29/2003,521.49,521.22,527.27,518.02,1.45B,1.54%
04/28/2003,513.59,497.43,514.91,495.59,262.79M,3.15%
04/25/2003,497.92,503.94,503.94,496.85,259.69M,-1.10%
04/24/2003,503.47,503.7,510.16,502.41,270.11M,-0.04%
04/23/2003,503.67,500.83,508.41,500.83,248.98M,1.14%
04/22/2003,497.98,494.99,500.17,492.49,184.27M,0.48%
04/17/2003,495.59,492.86,496.37,488.32,260.82M,0.34%
04/16/2003,493.93,501.29,503.3,493.89,288.24M,-0.34%
04/15/2003,495.6,486.85,496.96,486.85,275.10M,2.42%
04/14/2003,483.87,482.26,487.71,478.61,237.28M,0.08%
04/11/2003,483.48,483.45,489.59,481.61,405.95M,0.07%
04/10/2003,483.12,490.07,490.07,481.26,280.18M,-1.89%
04/09/2003,492.43,491.32,497.48,486.01,246.09M,-0.26%
04/08/2003,493.71,498.91,501.35,491.65,304.32M,-1.85%
04/07/2003,503,491.92,505.88,491.92,298.78M,4.16%
04/04/2003,482.89,480.6,488.8,474.9,247.61M,0.42%
04/03/2003,480.86,480.7,486.46,477.41,211.74M,0.09%
04/02/2003,480.45,464.06,482.48,464.06,204.27M,4.06%
04/01/2003,461.69,460.12,464.04,453.38,206.88M,0.85%
03/31/2003,457.78,468.84,468.84,454.6,224.83M,-3.70%
03/28/2003,475.39,477.32,478.71,470.79,191.09M,-0.73%
03/27/2003,478.9,485.95,485.95,474.72,191.03M,-1.63%
03/26/2003,486.82,488.45,493.9,485.7,239.04M,-0.51%
03/25/2003,489.3,486.9,490.13,478.52,281.69M,-0.02%
03/24/2003,489.38,499.79,499.79,488.06,287.77M,-2.79%
03/21/2003,503.4,496.97,506.03,494.73,252.81M,1.87%
03/20/2003,494.14,489.29,500.12,486.55,379.04M,0.76%
03/19/2003,490.4,484.41,496.47,478.79,309.00M,1.07%
03/18/2003,485.22,486.54,499.2,483.04,565.49M,0.25%
03/17/2003,484,460.66,488.3,453.92,402.19M,3.91%
03/14/2003,465.77,456.23,465.93,456.23,374.38M,3.33%
03/13/2003,450.74,435.55,450.74,435.55,308.49M,4.25%
03/12/2003,432.36,441.56,441.56,430.33,381.55M,-1.92%
03/11/2003,440.82,445.08,445.08,435.4,412.48M,-1.16%
03/10/2003,446,449.98,452.41,444.13,138.16M,-1.33%
03/07/2003,452.03,454.83,454.83,446.53,193.54M,-1.24%
03/06/2003,457.71,459.31,461.97,455.41,165.01M,-0.42%
03/05/2003,459.64,460.59,462.13,456.63,200.33M,-0.75%
03/04/2003,463.13,469.21,469.21,461.62,153.78M,-1.76%
03/03/2003,471.43,472.52,475.78,469.21,155.83M,0.31%
02/28/2003,469.97,463.6,470.35,459.42,205.08M,1.29%
02/27/2003,464,459.48,466.32,451.11,237.77M,1.07%
02/26/2003,459.1,463.98,466.72,457.34,236.28M,-0.51%
02/25/2003,461.46,471.08,471.08,458.41,277.68M,-2.74%
02/24/2003,474.47,478.96,482.52,473.16,190.35M,-0.78%
02/21/2003,478.19,478.11,480.32,472.34,205.02M,-0.37%
02/20/2003,479.98,489.27,490.47,479.17,270.84M,-2.30%
02/19/2003,491.29,499.11,500.84,489.18,268.91M,-1.58%
02/18/2003,499.17,491.89,501.47,487.82,262.35M,1.06%
02/17/2003,493.91,483.36,494.87,483.36,238.67M,3.03%
02/14/2003,479.38,476.59,483.25,472.28,230.09M,1.07%
02/13/2003,474.3,470.45,480.73,470.43,294.75M,0.24%
02/12/2003,473.17,468.23,474.36,466.01,156.63M,0.87%
02/11/2003,469.07,460.71,472.7,460.71,239.84M,2.75%
02/10/2003,456.53,464.6,465.84,456.53,224.39M,-2.24%
02/07/2003,466.97,473.78,476.2,465.59,360.84M,-1.54%
02/06/2003,474.25,477.77,481.08,470.37,1.10B,-0.44%
02/05/2003,476.34,462.32,476.44,460.54,343.78M,2.66%
02/04/2003,464,477.91,477.91,463.81,470.99M,-3.69%
02/03/2003,481.8,476.72,484.69,474.86,706.14M,0.84%
01/31/2003,477.8,476.05,477.92,469.97,301.25M,-0.39%
01/30/2003,479.68,469.49,480.46,469.49,333.55M,2.75%
01/29/2003,466.82,467.25,471.55,462.87,359.88M,-0.50%
01/28/2003,469.16,476.59,480.77,467.72,276.47M,-1.36%
01/27/2003,475.65,489.24,489.24,474.93,311.75M,-3.75%
01/24/2003,494.18,499.19,503.02,493.06,375.86M,-0.76%
01/23/2003,497.97,502.94,507.46,495.94,410.50M,-0.48%
01/22/2003,500.38,509.18,510.84,498.55,294.50M,-1.62%
01/21/2003,508.64,517.85,520.01,507.09,307.24M,-1.38%
01/20/2003,515.77,509.91,517.41,509.23,278.41M,1.21%
01/17/2003,509.61,519.51,519.51,508.47,323.68M,-2.27%
01/16/2003,521.44,519.7,522.39,513.65,282.86M,0.02%
01/15/2003,521.32,528.61,530.71,519.26,453.89M,-0.89%
01/14/2003,526.01,521.73,528.77,521.73,468.48M,1.33%
01/13/2003,519.11,518.31,526.28,517.08,364.17M,0.86%
01/10/2003,514.67,507.94,516.66,506.7,386.02M,1.26%
01/09/2003,508.27,503.72,508.83,494.41,263.60M,0.69%
01/08/2003,504.78,515.84,515.84,501,246.03M,-2.68%
01/07/2003,518.66,521.74,525.55,512.86,296.62M,-0.21%
01/03/2003,519.75,516.83,521.67,515.36,203.23M,0.96%
01/02/2003,514.79,494.33,514.97,494.33,181.02M,4.38%
12/30/2002,493.2,493.03,500.72,490.79,138.22M,-0.24%
12/27/2002,494.37,507.15,507.15,490.99,140.15M,-2.74%
12/23/2002,508.32,510.01,510.87,503.64,110.77M,-0.29%
12/20/2002,509.81,510.18,513.42,503.63,221.21M,0.29%
12/19/2002,508.36,509,515.34,498.11,346.20M,0.50%
12/18/2002,505.82,519.42,521.29,505.82,253.42M,-2.50%
12/17/2002,518.78,535.18,536.57,518.2,289.72M,-2.88%
12/16/2002,534.16,531.9,537.34,527.23,180.48M,0.02%
12/13/2002,534.03,531.88,534.03,524.41,265.20M,0.16%
12/12/2002,533.17,542.52,542.52,531.42,252.64M,-1.82%
12/11/2002,543.08,542.69,548.86,536.88,265.90M,0.27%
12/10/2002,541.64,541.78,543.65,536.1,537.51M,-0.15%
12/09/2002,542.46,548.66,555.27,540.9,259.27M,-1.42%
12/06/2002,550.29,553.15,557.71,540.49,324.66M,-0.30%
12/05/2002,551.92,557.03,568.19,551.5,389.92M,-1.18%
12/04/2002,558.5,556.62,563.27,552.34,384.17M,-0.19%
12/03/2002,559.57,571.75,573.43,555.34,396.96M,-1.97%
12/02/2002,570.82,578.07,585.42,570.74,296.30M,-0.77%
11/29/2002,575.24,582.83,587.23,573.55,288.83M,-1.50%
11/28/2002,584.02,579.05,586.89,573.8,270.45M,1.00%
11/27/2002,578.25,553.29,578.25,550.86,419.29M,4.04%
11/26/2002,555.78,566.52,568.64,554.75,452.67M,-1.89%
11/25/2002,566.5,575.07,577.46,564.97,385.81M,-1.21%
11/22/2002,573.46,574.69,576.79,565.3,420.80M,0.95%
11/21/2002,568.08,552.47,568.75,552.47,427.23M,3.99%
11/20/2002,546.3,542.37,549,534.22,373.86M,0.67%
11/19/2002,542.68,550.15,550.15,538.1,327.42M,-2.11%
11/18/2002,554.37,546.75,556.27,545.04,327.84M,2.15%
11/15/2002,542.72,553.03,558.82,539.34,471.82M,-0.97%
11/14/2002,548.03,533.59,549.98,532.52,508.87M,2.41%
11/13/2002,535.11,528.19,536.66,523.72,386.91M,1.05%
11/12/2002,529.55,516.08,530.41,516.08,458.51M,3.19%
11/11/2002,513.2,515.24,515.24,508.16,322.67M,-0.59%
11/08/2002,516.23,513.87,523.76,508.83,534.23M,0.31%
11/07/2002,514.61,529.05,537.62,511.54,442.98M,-2.35%
11/06/2002,527.02,535.48,536.04,526.01,372.07M,-1.45%
11/05/2002,534.75,521.97,534.78,517.56,402.09M,2.16%
11/04/2002,523.42,507.77,528.74,507.77,406.80M,4.15%
11/01/2002,502.58,508.55,508.55,496.85,254.54M,-1.71%
10/31/2002,511.32,503.12,517.04,502.14,417.40M,1.93%
10/30/2002,501.62,489.45,501.62,486.78,370.58M,2.77%
10/29/2002,488.12,503.82,505.92,483.96,512.86M,-3.29%
10/28/2002,504.7,500.49,511.3,500.49,479.57M,1.85%
10/25/2002,495.53,495.42,497.85,488.5,366.82M,-0.38%
10/24/2002,497.4,484.91,498.65,480.77,394.70M,3.02%
10/23/2002,482.8,499.91,506.28,480.09,369.81M,-2.71%
10/22/2002,496.24,500.16,506.5,493.38,460.68M,-1.12%
10/21/2002,501.88,500.84,510.35,497.77,530.46M,0.45%
10/18/2002,499.61,490.1,501.44,480.84,741.36M,1.66%
10/17/2002,491.46,485.2,505.98,485.2,543.85M,2.00%
10/16/2002,481.83,489.1,500.51,478.96,282.38M,-2.11%
10/15/2002,492.23,463.87,492.23,463.87,381.21M,6.96%
10/14/2002,460.22,469.86,473.7,455.94,211.76M,-0.45%
10/11/2002,462.32,438.02,462.94,438.02,325.70M,6.40%
10/10/2002,434.52,421.32,434.52,413.99,238.86M,3.21%
10/09/2002,421.01,423.67,429.99,415.96,179.95M,-0.22%
10/08/2002,421.93,431.25,437,420.14,180.65M,-1.65%
10/07/2002,429,445.36,445.36,428.8,152.85M,-4.38%
10/04/2002,448.66,455.68,455.68,441.36,236.44M,-1.42%
10/03/2002,455.14,459.15,463.75,453.34,396.80M,-1.84%
10/02/2002,463.66,460.21,469.4,451.79,294.96M,2.29%
10/01/2002,453.29,448.39,453.55,441.6,323.66M,1.71%
09/30/2002,445.65,470.44,470.44,440.02,309.14M,-6.12%
09/27/2002,474.69,481.69,484.68,470.6,309.45M,-1.30%
09/26/2002,480.95,462.7,482.41,462.7,400.59M,4.65%
09/25/2002,459.6,453.15,466.88,449.46,265.08M,1.72%
09/24/2002,451.83,453.74,456.89,433.62,287.32M,-0.90%
09/23/2002,455.92,476.43,480.1,454.68,209.36M,-4.15%
09/20/2002,475.64,477.05,487.86,474.28,308.07M,-0.67%
09/19/2002,478.84,484.2,489.59,474.12,279.26M,-1.43%
09/18/2002,485.79,503.21,503.67,484.35,255.89M,-3.87%
09/17/2002,505.36,514.69,520.67,504.14,340.04M,-1.01%
09/16/2002,510.54,510.2,515.49,508.32,169.30M,-0.25%
09/13/2002,511.8,516.15,517.22,504.26,208.78M,-1.30%
09/12/2002,518.53,529.48,529.48,517.85,215.13M,-2.66%
09/11/2002,532.71,516.36,532.8,513.68,191.59M,3.25%
09/10/2002,515.95,512.27,519.48,510.4,289.31M,1.09%
09/09/2002,510.37,511.82,516.35,506.35,155.54M,-0.55%
09/06/2002,513.18,502.99,517.26,502.99,303.23M,2.27%
09/05/2002,501.81,506.3,510.61,493.04,270.06M,-0.30%
09/04/2002,503.32,500.72,506.22,497.1,243.66M,0.01%
09/03/2002,503.26,518.83,521.19,501.04,239.47M,-3.87%
09/02/2002,523.54,523.34,526.68,520.12,146.34M,-0.44%
08/30/2002,525.83,526.26,529.61,514.88,305.24M,0.49%
08/29/2002,523.26,526.67,527.62,517.38,532.11M,-1.24%
08/28/2002,529.81,537.55,537.55,527.36,492.96M,-1.72%
08/27/2002,539.06,535.6,545.28,534.18,415.03M,0.21%
08/26/2002,537.95,544.05,553.92,534.22,315.00M,-1.57%
08/23/2002,546.55,561.28,561.28,545.26,374.59M,-3.12%
08/22/2002,564.14,544.49,564.85,544.49,417.71M,4.89%
08/21/2002,537.84,524.73,550.29,524.73,547.94M,2.94%
08/20/2002,522.48,522.4,525.74,517.35,392.07M,-0.14%
08/19/2002,523.19,517.79,524.56,506.54,315.98M,0.81%
08/16/2002,519,523.12,526.28,511.74,263.04M,-0.77%
08/15/2002,523.04,515.8,524.15,513.24,496.26M,2.58%
08/14/2002,509.88,516.41,516.41,504.52,172.09M,-1.87%
08/13/2002,519.62,520.28,520.28,509.85,163.27M,-0.06%
08/12/2002,519.95,516.81,523.74,516.45,173.47M,0.51%
08/09/2002,517.33,522.28,527.57,510.58,185.14M,-0.18%
08/08/2002,518.27,511.37,522.36,511.37,207.85M,2.27%
08/07/2002,506.78,507.69,521.98,505.53,175.48M,0.11%
08/06/2002,506.24,495.1,511.71,487.73,240.30M,1.75%
08/05/2002,497.55,516.6,516.6,495.3,162.17M,-4.31%
08/02/2002,519.94,530.74,535.77,516.95,156.94M,-1.89%
08/01/2002,529.93,542.46,548.54,529.39,198.15M,-2.10%
07/31/2002,541.32,535.45,545.79,530.67,183.99M,1.69%
07/30/2002,532.34,527.48,534.01,521.86,158.16M,0.61%
07/29/2002,529.11,487.25,529.55,487.25,161.44M,9.24%
07/26/2002,484.34,502.97,502.97,481.22,359.76M,-4.12%
07/25/2002,505.13,491.15,508.55,491.15,207.20M,4.91%
07/24/2002,481.49,501.44,501.44,468.53,236.56M,-4.47%
07/23/2002,504.04,520.5,527.01,502.5,216.15M,-3.47%
07/22/2002,522.18,544.08,544.08,521.39,198.82M,-4.45%
07/19/2002,546.48,557.25,557.25,545.36,440.49M,-3.96%
07/18/2002,569.03,574.64,584.05,566.89,172.86M,-0.56%
07/17/2002,572.23,550.76,573.16,549.35,146.99M,3.70%
07/16/2002,551.83,553.8,559.81,540.04,157.14M,0.36%
07/15/2002,549.87,564.27,567.4,549.07,110.91M,-2.34%
07/12/2002,563.04,569.31,578.19,559.63,127.66M,-0.23%
07/11/2002,564.36,586.33,586.33,564.25,150.01M,-4.39%
07/10/2002,590.28,601.5,601.5,590.28,87.85M,-2.46%
07/09/2002,605.18,611.7,615.24,598.86,119.87M,-0.87%
07/08/2002,610.47,610.23,615.18,603.21,129.46M,0.16%
07/05/2002,609.52,592.33,610.33,592.33,152.34M,3.92%
07/04/2002,586.5,583.23,593.28,583.23,166.22M,1.42%
07/03/2002,578.26,596.08,599.38,577.62,204.97M,-3.03%
07/02/2002,596.33,603.99,608.45,594.55,186.15M,-2.13%
07/01/2002,609.29,605,620.16,602.37,171.82M,0.23%
06/28/2002,607.9,601.29,608.68,598.04,187.60M,2.17%
06/27/2002,594.96,593.66,604.68,591.29,209.55M,1.20%
06/26/2002,587.92,574.89,589.72,554.85,258.59M,-0.41%
06/25/2002,590.35,572.18,590.54,572.18,169.65M,4.11%
06/24/2002,567.02,583.86,587.11,562.46,162.42M,-2.81%
06/20/2002,583.41,608.44,610.46,583.34,260.39M,-4.55%
06/19/2002,611.2,619.39,619.39,608.27,129.54M,-2.04%
06/18/2002,623.93,619.32,626.57,616.55,122.25M,0.58%
06/17/2002,620.32,612.45,623.76,612.45,115.77M,1.74%
06/14/2002,609.73,619.39,619.39,597.93,192.13M,-2.04%
06/13/2002,622.4,622.03,634.63,616.3,170.87M,0.31%
06/12/2002,620.47,629.99,629.99,618.49,165.96M,-2.30%
06/11/2002,635.07,637.91,640.33,626.56,180.92M,-0.57%
06/10/2002,638.71,637.85,640.26,633.96,86.80M,0.92%
06/07/2002,632.89,638.03,638.03,626.59,160.72M,-1.81%
06/06/2002,644.55,654,656.14,643.46,144.85M,-1.26%
06/05/2002,652.75,649.5,656.09,647.89,121.29M,0.65%
06/04/2002,648.55,653.88,653.88,643.58,93.48M,-1.53%
06/03/2002,658.61,659.74,667.21,657.02,72.04M,-0.19%
05/31/2002,659.89,660.62,667.76,659.89,130.22M,0.13%
05/30/2002,659.02,669,669,656.15,138.31M,-2.23%
05/29/2002,674.07,681.54,682.78,670.64,106.89M,-1.44%
05/28/2002,683.94,691.85,695.02,682.56,82.91M,-0.77%
05/27/2002,689.24,692.31,694.67,685.84,44.71M,-0.30%
05/24/2002,691.3,692.71,695.3,688.72,88.24M,0.08%
05/23/2002,690.77,689.98,694.55,679.5,144.15M,0.38%
05/22/2002,688.13,700.66,701.66,686.76,159.43M,-2.17%
05/21/2002,703.41,711.98,715.53,702.68,147.37M,-1.46%
05/17/2002,713.84,711.57,721.45,711.57,139.87M,0.74%
05/16/2002,708.59,718.64,724.2,708.06,179.50M,-1.34%
05/15/2002,718.25,716.2,721.92,712.05,242.59M,0.53%
05/14/2002,714.48,706.59,719.5,705.16,162.47M,1.14%
05/13/2002,706.45,699.21,706.9,695.31,131.91M,0.69%
05/10/2002,701.64,712.53,712.53,698.89,116.64M,-1.92%
05/08/2002,715.37,702.17,716.94,702.17,178.07M,2.45%
05/07/2002,698.24,688.08,700.6,682.16,199.97M,1.12%
05/06/2002,690.51,695.59,696.94,687.23,89.51M,-0.77%
05/03/2002,695.84,713.34,713.34,694.47,191.75M,-2.60%
05/02/2002,714.39,713.83,720.47,713.09,143.27M,0.01%
04/30/2002,714.34,710.84,714.4,707.05,108.13M,0.55%
04/29/2002,710.42,714.55,714.6,703.61,186.12M,-1.03%
04/26/2002,717.83,704.66,719.02,694.78,234.84M,2.16%
04/25/2002,702.65,707.94,707.94,680.86,438.69M,-0.72%
04/24/2002,707.78,728.13,728.43,705.14,289.19M,-3.15%
04/23/2002,730.78,738.58,740.1,718.04,390.11M,-0.66%
04/22/2002,735.64,745.33,745.33,730.81,445.31M,-4.50%
04/19/2002,770.3,777.03,777.03,767.13,213.16M,-1.17%
04/18/2002,779.39,796.33,799.32,775.89,222.06M,-2.18%
04/17/2002,796.76,797.03,803.52,796.31,176.41M,0.39%
04/16/2002,793.64,777.22,794.66,777.22,169.04M,2.60%
04/15/2002,773.56,770.13,779.06,770.07,110.10M,0.76%
04/12/2002,767.71,761.83,770.03,760.67,127.69M,0.49%
04/11/2002,763.99,777.14,779.17,763.56,133.90M,-1.63%
04/10/2002,776.63,769.18,780.73,766.3,131.23M,0.56%
04/09/2002,772.28,776.98,781.16,770.18,141.37M,-0.20%
04/08/2002,773.85,781.91,784.61,769,139.59M,-1.27%
04/05/2002,783.84,779.11,785.56,777.65,107.09M,0.60%
04/04/2002,779.15,784.09,784.72,771.95,117.92M,-0.67%
04/03/2002,784.38,789.49,792.74,783.3,104.48M,-0.79%
04/02/2002,790.61,796.07,799.68,790.43,79.60M,-1.00%
03/28/2002,798.61,792.49,801.14,792.38,67.17M,0.77%
03/27/2002,792.53,791.61,795.6,785.01,176.38M,0.21%
03/26/2002,790.86,798.8,802.99,788.79,154.19M,-1.18%
